record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
652,journals/vldb/BeckerGOSW96,True,2,BNQ07kOYONgJ,0.9833474923833249,0.8803364630071907,0.10301102937613416,0.5500000000000002,True,correct,DBLP,42,True,correct
653,conf/vldb/Bernstein94,True,1,TqLyg1wbo5UJ,0.97039957354886,0.0031697191892597356,0.9672298543596002,0.5500000000000002,True,correct,DBLP,42,True,correct
654,conf/vldb/ShatdalKN94,True,1,27-P8X0mjfcJ,0.9829033949940127,0.0016016843601414893,0.9813017106338712,0.5500000000000002,True,correct,DBLP,42,True,correct
655,conf/sigmod/AggarwalWY99,True,2,s9hhR-EdDGgJ,0.9802425162351545,0.49183828818456354,0.4884042280505909,0.5500000000000002,True,correct,DBLP,42,True,correct
656,conf/vldb/BargaP95,True,9,Rp6i1uA3RYQJ,0.9850618407498893,0.9642480948133592,0.02081374593653018,0.5500000000000002,True,correct,DBLP,42,True,correct
657,conf/vldb/Sheth96,True,1,xoD5vxZQJ8AJ,0.9837362796267907,0.0010649014637192295,0.9826713781630715,0.5500000000000002,True,correct,DBLP,42,True,correct
658,conf/vldb/RaghavanG03,True,1,ma-ZRYj0pXIJ,0.983736268448085,0.006191453293988864,0.9775448151540962,0.5500000000000002,True,correct,DBLP,42,True,correct
659,journals/sigmod/Segev94b,False,0,C84rFQN_ug0J,0.05506966934403867,0.05219941171713235,0.0028702576269063196,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
660,conf/vldb/AmielBDS94,True,2,hBak02oe1GMJ,0.9813275703512531,0.9589065770599912,0.022420993291261904,0.5500000000000002,True,correct,DBLP,42,True,correct
661,conf/sigmod/ChaudhuriKN03,True,1,ES6QyfgebIcJ,0.9894695603613229,0.0016818614539974837,0.9877876989073254,0.5500000000000002,True,correct,DBLP,42,True,correct
662,conf/vldb/Mohan96,True,1,wYwNJy4GsEYJ,0.9837362695541502,0.007046384117403603,0.9766898854367466,0.5500000000000002,True,correct,DBLP,42,True,correct
663,conf/sigmod/PalmerF00,True,2,cnNLe97Pd2sJ,0.9593882436801956,0.7812325737003993,0.17815566997979626,0.5500000000000002,True,correct,DBLP,42,True,correct
664,conf/sigmod/RajagopalanML98,True,7,wO6VeeLIXAsJ,0.9881732306108322,0.9704190623921924,0.017754168218639732,0.5500000000000002,True,correct,DBLP,42,True,correct
665,conf/sigmod/SunAA03,True,1,wR6CGftUyH0J,0.9841118938719949,0.04393177973186105,0.9401801141401339,0.5500000000000002,True,correct,DBLP,42,True,correct
666,conf/sigmod/GodfreyGXZ01,True,1,LNnvt5TpBhkJ,0.9900067751980447,0.004034096021878767,0.9859726791761659,0.5500000000000002,True,correct,DBLP,42,True,correct
667,journals/sigmod/PuSW01,True,1,nkW4iN6JqfAJ,0.9899458953182636,0.06086601488627511,0.9290798804319885,0.5500000000000002,True,correct,DBLP,42,True,correct
668,conf/sigmod/ColbyKLMR97,True,3,0FohHTWs5toJ,0.9750677012386606,0.40453891804643,0.5705287831922305,0.5500000000000002,True,correct,DBLP,42,True,correct
669,journals/vldb/OoiTCH98,True,1,xv1webZ985MJ,0.969721493275468,0.5282148232165473,0.44150667005892064,0.5500000000000002,True,correct,DBLP,42,True,correct
670,conf/vldb/ArunJ98,True,1,1dqeMksCm74J,0.9837363195787571,0.0005428236803325017,0.9831934958984245,0.5500000000000002,True,correct,DBLP,42,True,correct
671,journals/sigmod/BabuW01,True,4,KJ26gUP0PyIJ,0.9899458895389995,0.9744885567103165,0.015457332828683001,0.5500000000000002,True,correct,DBLP,42,True,correct
672,journals/sigmod/Danish98,True,2,mKZyoPZArGcJ,0.9899458939421105,0.4614979435592125,0.528447950382898,0.5500000000000002,True,correct,DBLP,42,True,correct
673,conf/sigmod/NybergBCGL94,True,2,kd-0q-M1O2gJ,0.985970076778509,0.8862641142956836,0.09970596248282537,0.5500000000000002,True,correct,DBLP,42,True,correct
674,conf/vldb/GarofalakisI97,True,3,-cCndG3a8ukJ,0.975276778863754,0.8888396157823484,0.08643716308140559,0.5500000000000002,True,correct,DBLP,42,True,correct
675,journals/sigmod/NobleS95,True,3,rRvcD6HKhasJ,0.9877218431541142,0.9749359146739457,0.012785928480168463,0.5500000000000002,True,correct,DBLP,42,True,correct
676,conf/vldb/LinR98,True,1,9qhYcGzQxC4J,0.9837363036608139,0.0010191977585767124,0.9827171059022372,0.5500000000000002,True,correct,DBLP,42,True,correct
677,conf/vldb/IyerW94,True,1,5smJVUm1KAYJ,0.9847191096655447,0.041561310183530945,0.9431577994820137,0.5500000000000002,True,correct,DBLP,42,True,correct
678,conf/vldb/RizviH02,True,4,3ku_XOqYuawJ,0.9844332654520808,0.904515657712976,0.07991760773910472,0.5500000000000002,True,correct,DBLP,42,True,correct
679,conf/vldb/GrustKT03,True,2,25xRkmL_4BsJ,0.9788088431713333,0.5445958452474234,0.4342129979239099,0.5500000000000002,True,correct,DBLP,42,True,correct
680,conf/sigmod/Pirahesh94,True,1,VG96hL8afvgJ,0.9644713020307667,0.004510676203475492,0.9599606258272912,0.5500000000000002,True,correct,DBLP,42,True,correct
681,conf/vldb/KnorrN98,True,6,gQVLY8V1hekJ,0.9758345975594006,0.9251131013012873,0.050721496258113286,0.5500000000000002,True,correct,DBLP,42,True,correct
682,conf/vldb/DeutschPT99,True,1,0aJOXauNqYIJ,0.9834140303980161,0.14258272359266377,0.8408313068053523,0.5500000000000002,True,correct,DBLP,42,True,correct
683,journals/tods/Kim94,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D202106.569784%26coll%3Dportal%26dl%3DACM%26idx%3DJ777%26part%3Dtransaction%26WantType%3Dtransaction%26title%3DACM%2520Transactions%2520on%2520Database%2520Systems%2520(TODS)%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9162600189981233,0.0005749813142461695,0.9156850376838771,0.5500000000000002,True,correct,DBLP,42,False,missing_match
684,conf/sigmod/Sahuguet01,True,2,xb63RaGQYmYJ,0.9524940888568764,0.8226581242073305,0.12983596464954583,0.5500000000000002,True,correct,DBLP,42,True,correct
685,conf/sigmod/Aggarwal02,True,1,tK1_3wGUIHsJ,0.9663642718897428,0.03316314160283336,0.9332011302869094,0.5500000000000002,True,correct,DBLP,42,True,correct
686,conf/sigmod/CareyFZ94,True,5,EN1nFWJxnoIJ,0.9817789152592986,0.938187095889977,0.04359181936932166,0.5500000000000002,True,correct,DBLP,42,True,correct
687,conf/vldb/ChristopheBPV00,True,5,8DRB_dYz2CgJ,0.9896446658641663,0.9646308414524815,0.02501382441168487,0.5500000000000002,True,correct,DBLP,42,True,correct
688,journals/tods/Wijsen99,True,2,_D3JPE9NgNgJ,0.9849681599461635,0.8647996190036971,0.12016854094246643,0.5500000000000002,True,correct,DBLP,42,True,correct
689,conf/sigmod/HanPY00,True,13,rLJSEgt6UbMJ,0.9533612272222117,0.9530328047362375,0.0003284224859742002,0.5500000000000002,True,correct,DBLP,42,True,correct
690,journals/sigmod/Ozsu02b,False,0,NHxHsUH9L5MJ,0.09343467646422166,0.06713995895479502,0.026294717509426635,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
691,conf/sigmod/Team95,False,0,Gw13PXoFi7UJ,0.00152223221486976,0.0015205699449655928,1.6622699041673062e-06,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
692,journals/vldb/AtkinsonM95,True,5,N5Got4HigPgJ,0.9849043981125487,0.8975765539045896,0.08732784420795914,0.5500000000000002,True,correct,DBLP,42,True,correct
693,journals/sigmod/HuangKL02,True,2,yyUMt1X2WXcJ,0.9825586220464033,0.5239043536883475,0.4586542683580558,0.5500000000000002,True,correct,DBLP,42,True,correct
694,journals/tods/CliffordC94,True,4,OY6BjHhbz2cJ,0.984400308211215,0.9316589084003641,0.05274139981085091,0.5500000000000002,True,correct,DBLP,42,True,correct
695,journals/sigmod/BonifatiC00,True,4,XCdMiXLp41IJ,0.9899458939421105,0.950625799106289,0.03932009483582155,0.5500000000000002,True,correct,DBLP,42,True,correct
696,journals/vldb/Li03,True,3,HlXyqUIDobMJ,0.984904386396012,0.9518667725533972,0.03303761384261472,0.5500000000000002,True,correct,DBLP,42,True,correct
697,conf/vldb/IpeirotisG02,True,2,3CSFFlEVviMJ,0.9830635340416058,0.9654798872421113,0.017583646799494534,0.5500000000000002,True,correct,DBLP,42,True,correct
698,conf/vldb/YuAA03,True,1,4bvjebYsdRkJ,0.9821989175021808,0.0006193553863504345,0.9815795621158304,0.5500000000000002,True,correct,DBLP,42,True,correct
699,journals/vldb/FengYLH02,True,1,Uxh3R2hfBOAJ,0.9835676710936364,0.0052942448348884215,0.978273426258748,0.5500000000000002,True,correct,DBLP,42,True,correct
700,conf/sigmod/ONeilQ97,True,11,cyNtXv744CQJ,0.9329970801269001,0.8999204436957701,0.03307663643113001,0.5500000000000002,True,correct,DBLP,42,True,correct
701,conf/sigmod/Levine95,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223878%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9556976644799415,0.00022177890740445307,0.955475885572537,0.5500000000000002,True,correct,DBLP,42,True,correct
702,conf/vldb/AnciauxBBPV01,True,2,PFEvlg2DiMkJ,0.9788896414218685,0.8053413561004384,0.17354828532143007,0.5500000000000002,True,correct,DBLP,42,True,correct
703,journals/sigmod/MillerHHYHFP01,True,4,q_MyUzye5SoJ,0.9491497999531932,0.8947706886595287,0.05437911129366446,0.5500000000000002,True,correct,DBLP,42,True,correct
704,conf/sigmod/HouZ95,True,1,AeRUCf7iBqYJ,0.9861678390156287,0.0019660914954585914,0.9842017475201701,0.5500000000000002,True,correct,DBLP,42,True,correct
705,conf/sigmod/SzalayGTKMRSv02,True,4,1tKWKmyczaYJ,0.9852576599139716,0.9085875080930499,0.07667015182092174,0.5500000000000002,True,correct,DBLP,42,True,correct
706,conf/vldb/SrinivasanDFCJYKTDB00,True,1,RmyORCW6qn8J,0.9771227042918151,0.005970430936546028,0.9711522733552691,0.5500000000000002,True,correct,DBLP,42,True,correct
707,conf/vldb/HankinsP03,True,1,NsxXW_CvQpkJ,0.9776761204255846,0.0023012340759356797,0.975374886349649,0.5500000000000002,True,correct,DBLP,42,True,correct
708,conf/sigmod/Ramakrishnan00,True,1,aHpKrjJEJk4J,0.9035949977838902,0.0005533534467211232,0.903041644337169,0.5500000000000002,True,correct,DBLP,42,True,correct
709,conf/vldb/SchaeferBBJ00,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D645926.671845,0.9798277787589934,0.291286957925095,0.6885408208338983,0.5500000000000002,True,correct,DBLP,42,True,correct
710,journals/sigmod/Cardelli01,True,1,UYAoi4DYOXUJ,0.9899458953182636,0.019027465162287968,0.9709184301559757,0.5500000000000002,True,correct,DBLP,42,True,correct
711,journals/sigmod/BarbaraBFLS94,True,4,url:http://portal.acm.org/citation.cfm%3Fid%3D187455,0.9813330420454245,0.931809903651667,0.04952313839375744,0.5500000000000002,True,correct,DBLP,42,True,correct
712,conf/vldb/Padmanabhan96,True,1,1IjlMvLBFC0J,0.9837362695541502,0.03860933790439516,0.945126931649755,0.5500000000000002,True,correct,DBLP,42,True,correct
713,conf/vldb/CatozziR95,True,1,8ftKLh07LM0J,0.9837362977568834,0.09111743554305159,0.8926188622138318,0.5500000000000002,True,correct,DBLP,42,True,correct
714,conf/sigmod/2003,False,0,GbKwENZEG40J,0.006649622882314819,0.0003068557340555865,0.006342767148259233,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
715,journals/sigmod/RosenthalHRS97,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D248612%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.944327011007619,0.12680878199732043,0.8175182290102985,0.5500000000000002,True,correct,DBLP,42,True,correct
716,conf/sigmod/VanceM96,True,4,CMMaMlYwgPkJ,0.9900067836732629,0.9787887113582892,0.011218072314973737,0.5500000000000002,True,correct,DBLP,42,True,correct
717,conf/vldb/HammelP02,True,1,SU2XS1MVb40J,0.9885411255939447,0.006355704069636905,0.9821854215243078,0.5500000000000002,True,correct,DBLP,42,True,correct
718,conf/vldb/GarofalakisIO98,True,2,ReV4xpbiC6EJ,0.9561279280608573,0.4521300196739846,0.5039979083868728,0.5500000000000002,True,correct,DBLP,42,True,correct
719,conf/sigmod/GuptaLM03,True,1,iCg06Oc9DV8J,0.9774905968029488,0.0034496996262348505,0.9740408971767139,0.5500000000000002,True,correct,DBLP,42,True,correct
720,conf/vldb/Leymann01,True,1,eRh9hA637AMJ,0.5762360245178426,0.006410266091720245,0.5698257584261224,0.5500000000000002,True,correct,DBLP,42,True,correct
721,journals/tods/GhandeharizadehHJ96,True,3,axMI0TqrxxQJ,0.9634849429897236,0.9498144301279522,0.013670512861771456,0.5500000000000002,True,correct,DBLP,42,True,correct
722,conf/sigmod/GuptaS03,True,3,6ditJPVnXAQJ,0.9852994437739848,0.8275742740588066,0.15772516971517825,0.5500000000000002,True,correct,DBLP,42,True,correct
723,conf/sigmod/RundensteinerKZWLLN99,True,1,2XRfNjwuDrsJ,0.9774898719361323,0.14710929966577022,0.8303805722703621,0.5500000000000002,True,correct,DBLP,42,True,correct
724,journals/tods/LiC01,True,1,_gwfttQaTEkJ,0.9849681472625866,0.015587390434379542,0.9693807568282071,0.5500000000000002,True,correct,DBLP,42,True,correct
725,conf/vldb/OzsuVU98,True,2,WAivXgeI8vIJ,0.9632527884784776,0.43115860704788384,0.5320941814305937,0.5500000000000002,True,correct,DBLP,42,True,correct
726,conf/sigmod/BorkarDS01,True,3,8zFEVer1rBUJ,0.9769919979241778,0.8504551295832723,0.1265368683409055,0.5500000000000002,True,correct,DBLP,42,True,correct
727,conf/sigmod/LeeKC99,True,1,c-5n9qQKLaEJ,0.9819595070861892,0.019914931954193468,0.9620445751319957,0.5500000000000002,True,correct,DBLP,42,True,correct
728,journals/tods/ShashaLSV95,True,1,0aVKzjogLlAJ,0.9849681390276064,0.011940601049551676,0.9730275379780547,0.5500000000000002,True,correct,DBLP,42,True,correct
729,conf/sigmod/RundensteinerCCSO00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335496%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9457339592142804,0.26732720892822115,0.6784067502860592,0.5500000000000002,True,correct,DBLP,42,True,correct
730,journals/sigmod/PourabbasR00,True,2,3y6y5AXu-j0J,0.989945903844589,0.6131221132253896,0.37682379061919946,0.5500000000000002,True,correct,DBLP,42,True,correct
731,conf/sigmod/LiC95,True,1,yJPi5nBJmVYJ,0.9829490533930433,0.05745353185678647,0.9254955215362568,0.5500000000000002,True,correct,DBLP,42,True,correct
732,conf/vldb/BohannonFHRRS02,True,1,zYfyg0fCzEsJ,0.9774708826914896,0.0009591426257220124,0.9765117400657676,0.5500000000000002,True,correct,DBLP,42,True,correct
733,conf/vldb/ChakrabartiM00,True,2,7P1LlDStRGYJ,0.9896446658641663,0.9186189350203438,0.07102573084382258,0.5500000000000002,True,correct,DBLP,42,True,correct
734,conf/vldb/GilbertKMS01,True,2,9rDLhwM_4mYJ,0.9852666137677534,0.9328881897487313,0.05237842401902204,0.5500000000000002,True,correct,DBLP,42,True,correct
735,journals/sigmod/RoantreeMH99,True,3,JJK6WGPyubgJ,0.988872887590354,0.9121116556657327,0.07676123192462125,0.5500000000000002,True,correct,DBLP,42,True,correct
736,journals/sigmod/Snodgrass03,True,1,m-l6e98xxOsJ,0.9829654620901735,0.03595700277578674,0.9470084593143868,0.5500000000000002,True,correct,DBLP,42,True,correct
737,conf/sigmod/GoyalHKMSZ97,True,2,OcGPxRYxbsUJ,0.9453957582422806,0.30075049618789557,0.644645262054385,0.5500000000000002,True,correct,DBLP,42,True,correct
738,conf/sigmod/Vaskevitch94,True,1,cr7xWKidCnYJ,0.9900067680855172,0.0004608134402515357,0.9895459546452657,0.5500000000000002,True,correct,DBLP,42,True,correct
739,journals/sigmod/ChenHKPW94,True,1,HTvxhMKB69AJ,0.9376140073754057,0.02711891876969332,0.9104950886057124,0.5500000000000002,True,correct,DBLP,42,False,missing_match
740,conf/vldb/JonscherD94,True,3,1R21hO7j9sQJ,0.9885743710658336,0.8478455322801635,0.1407288387856701,0.5500000000000002,True,correct,DBLP,42,True,correct
741,conf/vldb/KornSFSP96,True,8,QjbxSG6_-WIJ,0.9849113200835523,0.9215662401715974,0.06334507991195493,0.5500000000000002,True,correct,DBLP,42,True,correct
742,conf/sigmod/AshleyFHLNP95,True,5,FnnILIjz08EJ,0.9683148354505718,0.7640467322099882,0.20426810324058364,0.5500000000000002,True,correct,DBLP,42,True,correct
743,journals/sigmod/Darwen96,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245886%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9888728843957975,0.2976571808717887,0.6912157035240087,0.5500000000000002,True,correct,DBLP,42,True,correct
744,conf/sigmod/Hidber99,True,2,Rn-E82gM1RQJ,0.9612654804923495,0.8198313705779192,0.14143410991443028,0.5500000000000002,True,correct,DBLP,42,True,correct
745,conf/vldb/SellisRF97,True,2,moT0ba0vRKcJ,0.9811308033156065,0.9555772523916308,0.02555355092397571,0.5500000000000002,True,correct,DBLP,42,True,correct
746,journals/sigmod/Cingil02,True,1,2K6rhX16hXwJ,0.9899458874773882,0.00031846097433950584,0.9896274265030487,0.5500000000000002,True,correct,DBLP,42,True,correct
747,conf/vldb/RastogiS98,True,5,yztQfwBZU6EJ,0.9728230342994362,0.9670049850810873,0.005818049218348831,0.5500000000000002,True,correct,DBLP,42,True,correct
748,journals/sigmod/EnglertGH95,True,2,JRXuKm3E_foJ,0.9899458895389995,0.9697119227932145,0.020233966745785037,0.5500000000000002,True,correct,DBLP,42,True,correct
749,journals/tods/Revesz98,True,1,dr8s9hbwjR0J,0.9819618978628284,0.013100345034861656,0.9688615528279667,0.5500000000000002,True,correct,DBLP,42,True,correct
750,conf/vldb/Amer-YahiaFSX03,True,1,fcB_7jx0pOMJ,0.9837362638030769,0.3591424845284297,0.6245937792746472,0.5500000000000002,True,correct,DBLP,42,True,correct
751,conf/sigmod/HanFWCZK96,True,1,v9BdA55u_XMJ,0.9593590663031937,0.0035105183250638545,0.9558485479781298,0.5500000000000002,True,correct,DBLP,42,True,correct
752,conf/vldb/HageJPST03,True,3,xDDdtO9n_pwJ,0.9799205364959512,0.9576465780049983,0.022273958490952928,0.5500000000000002,True,correct,DBLP,42,True,correct
753,journals/sigmod/Aberer03a,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D641004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6416690068210179,0.6394953549689999,0.0021736518520180104,0.5500000000000002,True,correct,DBLP,42,True,correct
754,conf/vldb/CatozziR01,True,2,x_mqIy3GCmAJ,0.9837362977568834,0.33215243916597176,0.6515838585909117,0.5500000000000002,True,correct,DBLP,42,True,correct
755,journals/sigmod/Critchlow01,True,1,wuQbvQAcACsJ,0.5554408990270621,0.0002256427666112881,0.5552152562604508,0.5500000000000002,True,correct,DBLP,42,True,correct
756,journals/sigmod/X94a,False,0,url:http://ieeexplore.ieee.org/iel5/2/4048/x0715521.pdf,0.04996643740309651,0.0017735834024885171,0.04819285400060799,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
757,conf/vldb/RossS97,True,4,-rTWS2erFQcJ,0.9775897052606902,0.8608466839898827,0.11674302127080749,0.5500000000000002,True,correct,DBLP,42,True,correct
758,conf/vldb/ManegoldBK00,True,3,JgdpgBpMDr4J,0.9618573369443792,0.0806486652533141,0.8812086716910652,0.5500000000000002,True,correct,DBLP,42,True,correct
759,journals/sigmod/WestmannKHM00,True,5,9jyzas_rFd4J,0.9899458939421105,0.9089296057382412,0.0810162882038693,0.5500000000000002,True,correct,DBLP,42,True,correct
760,conf/sigmod/SlivinskasJS01,True,1,oAVbM_vepr8J,0.9877053641757184,0.0010987595031817943,0.9866066046725366,0.5500000000000002,True,correct,DBLP,42,True,correct
761,conf/vldb/ChengGKLLQS99,True,3,p4Q8x9UmngkJ,0.9872064807718353,0.9166371654138108,0.07056931535802446,0.5500000000000002,True,correct,DBLP,42,True,correct
762,journals/sigmod/Ahlberg96,True,1,4bBje8qkHVgJ,0.989945903844589,0.009291319693303069,0.9806545841512859,0.5500000000000002,True,correct,DBLP,42,True,correct
763,conf/vldb/AgrawalPWZ95,True,7,x_ykbVlfyP8J,0.9724640710699974,0.840191843448892,0.13227222762110546,0.5500000000000002,True,correct,DBLP,42,True,correct
764,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,True,2,12xRfc32PXoJ,0.900061716157418,0.6710274906855193,0.22903422547189878,0.5500000000000002,True,correct,DBLP,42,True,correct
765,conf/sigmod/BabyCY01,True,1,rNoNn5hWsroJ,0.9409705529515028,0.007005332342342491,0.9339652206091603,0.5500000000000002,True,correct,DBLP,42,True,correct
766,conf/vldb/PedersenJD00,True,1,bSRLP5_ErFMJ,0.9720677867906511,0.433232862491451,0.5388349242992001,0.5500000000000002,True,correct,DBLP,42,True,correct
767,conf/vldb/RamasamyPNK00,True,1,wR0R0jS5J6oJ,0.9806557929961808,0.0020343271977495093,0.9786214657984312,0.5500000000000002,True,correct,DBLP,42,True,correct
768,conf/sigmod/DasuJMS02,True,3,POt1WbTBB4cJ,0.984517485208478,0.9435814971146258,0.04093598809385224,0.5500000000000002,True,correct,DBLP,42,True,correct
769,conf/sigmod/OConnellISWABCCLPWW96,True,6,O-TrhFwhKM8J,0.9513452688179511,0.7018497976301429,0.24949547118780824,0.5500000000000002,True,correct,DBLP,42,True,correct
770,journals/sigmod/ShinM94,True,1,hnpTcGMYR80J,0.9820743902361198,0.0989594209025704,0.8831149693335494,0.5500000000000002,True,correct,DBLP,42,True,correct
771,conf/vldb/IwerksSS03,True,1,4B_LhCns0WoJ,0.9797284832685572,0.031643958583299256,0.948084524685258,0.5500000000000002,True,correct,DBLP,42,True,correct
772,journals/sigmod/Snodgrass98a,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290599%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6144689959507659,0.612873060933383,0.0015959350173828657,0.5500000000000002,True,false_link,DBLP,42,True,false_link
773,journals/tods/Lerner00,True,2,ETqxTcvf7K4J,0.976654918875434,0.46716464283036585,0.5094902760450681,0.5500000000000002,True,correct,DBLP,42,True,correct
774,journals/sigmod/Snodgrass01a,False,0,hvdME1Egw6AJ,0.01848726152176289,0.0002657595576333156,0.018221501964129576,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
775,journals/vldb/C95b,True,1,url:http://www.springerlink.com/index/J267M1G774146066.pdf,0.22935522793837365,0.003529343445853881,0.22582588449251978,0.5500000000000002,False,missing_match,DBLP,42,True,correct
776,conf/sigmod/OriaOILY00,True,2,xdUDA920uhMJ,0.9674211172962504,0.7239630258292481,0.24345809146700226,0.5500000000000002,True,correct,DBLP,42,True,correct
777,conf/sigmod/GarofalakisRRS99,True,1,z7J4u1sJ52cJ,0.9760778146575358,0.001793031117441894,0.974284783540094,0.5500000000000002,True,correct,DBLP,42,True,correct
778,conf/sigmod/EmbleyJN99,True,3,x8uC_9_IzUEJ,0.9505148915858508,0.9113592711672535,0.039155620418597326,0.5500000000000002,True,correct,DBLP,42,True,correct
779,conf/sigmod/GoyalHKMS96,True,1,uUcmU_hKF2kJ,0.8601499650143952,0.003508001114615414,0.8566419638997798,0.5500000000000002,True,correct,DBLP,42,True,correct
780,journals/vldb/TanGO00,True,1,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf,0.9766971629456278,0.024423416904444214,0.9522737460411836,0.5500000000000002,True,correct,DBLP,42,True,correct
781,conf/vldb/Raghavan96,True,1,zuVOWDbv0lsJ,0.9536501109934372,0.0013111251577303008,0.9523389858357069,0.5500000000000002,True,correct,DBLP,42,True,correct
782,journals/tods/GibbonsMP02,True,1,QKnjF3UgncMJ,0.9836274006467998,0.04196259022028376,0.941664810426516,0.5500000000000002,True,correct,DBLP,42,True,correct
783,journals/sigmod/EisenbergM99a,True,2,e3s4OFTeBqwJ,0.9774910345821344,0.5638490630297912,0.41364197155234317,0.5500000000000002,True,correct,DBLP,42,True,correct
784,journals/tods/MelnikG03,True,2,y2dZ5cRja_IJ,0.9849681359569018,0.9279228579972916,0.05704527795961023,0.5500000000000002,True,correct,DBLP,42,True,correct
785,conf/vldb/LakshmananNWZJ02,True,1,qfw7Pu1wVcIJ,0.5508891937420741,0.005914047904621027,0.5449751458374531,0.5500000000000002,True,correct,DBLP,42,True,correct
786,journals/sigmod/AilamakiG03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9899458881628458,0.0005078110887108204,0.989438077074135,0.5500000000000002,True,correct,DBLP,42,True,correct
787,conf/vldb/KoudasS03,True,2,F0VufxHFRP8J,0.5049227607867341,0.2052050929773821,0.29971766780935205,0.5500000000000002,False,missing_match,DBLP,42,True,correct
788,conf/sigmod/JagadishJOT01,True,1,OM7n6h8R8CoJ,0.9477891160937946,0.003254827050733638,0.9445342890430609,0.5500000000000002,True,correct,DBLP,42,True,correct
789,conf/sigmod/SagonasSW94a,True,6,nDGblldnEGAJ,0.9838254658949172,0.6776782903498072,0.30614717554510995,0.5500000000000002,True,correct,DBLP,42,True,correct
790,conf/sigmod/AdaliSS99,True,4,c2dH5RxNj6kJ,0.9724020944541756,0.9654310820699438,0.006971012384231812,0.5500000000000002,True,correct,DBLP,42,True,correct
791,journals/sigmod/Bernstein01,False,0,YZeyai8rMSwJ,0.0006401150675980581,0.000528049398639507,0.00011206566895855116,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
792,conf/sigmod/JonkerS95,True,1,Rg4UOUTwgAcJ,0.9786910057004743,0.0020675719459318223,0.9766234337545425,0.5500000000000002,True,correct,DBLP,42,True,correct
793,conf/sigmod/DogacHKOONDMAKE96,True,7,UAO4T_2ylPkJ,0.9679321457588108,0.8664508409027819,0.10148130485602891,0.5500000000000002,True,correct,DBLP,42,True,correct
794,conf/vldb/CareyKRLABFLOPQRSSUVWY01,True,1,_pAcjtd1nbEJ,0.9597988715901283,0.006284018440410186,0.9535148531497182,0.5500000000000002,True,correct,DBLP,42,True,correct
795,journals/sigmod/CoxEH96,True,1,pqzGz7zfpDgJ,0.9566779964420358,0.01111170700085406,0.9455662894411817,0.5500000000000002,True,correct,DBLP,42,True,correct
796,conf/sigmod/PoosalaIHS96,True,9,hHGQKstQ2PQJ,0.9740316666066198,0.9640924468909726,0.009939219715647152,0.5500000000000002,True,correct,DBLP,42,True,correct
797,journals/vldb/LawLG99,True,1,TOXrbhbbNJ4J,0.9807701367008044,0.0004566326672306367,0.9803135040335738,0.5500000000000002,True,correct,DBLP,42,True,correct
798,journals/sigmod/Kemper02,False,0,bUvKrCjhep0J,0.0013713175627484869,0.0010047523410685218,0.0003665652216799651,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
