record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
671,conf/vldb/LeeWMS02,True,1,c-MP8R47zVIJ,0.9892889218858668,0.001272126120944342,0.9880167957649225,0.5000000000000001,True,correct,DBLP,44
672,journals/tods/Galindo-LegariaR97,True,3,Vjga5yC23KIJ,0.9856901681643192,0.8622365570871607,0.12345361107715846,0.5000000000000001,True,correct,DBLP,44
673,conf/sigmod/AdelbergGW97,True,2,zZo47Z-jVX4J,0.9924175644746815,0.950837746702493,0.041579817772188554,0.5000000000000001,True,correct,DBLP,44
674,conf/vldb/McKennaBHT96,True,1,0tZaTV3W05wJ,0.9817128382790704,0.006290632832903176,0.9754222054461672,0.5000000000000001,True,correct,DBLP,44
675,journals/sigmod/RoantreeS02,True,2,xfrOR_G4_UoJ,0.9877213908391904,0.9367203235927595,0.05100106724643094,0.5000000000000001,True,correct,DBLP,44
676,journals/sigmod/LabrinidisR00,True,2,Wcbvsi-QDtcJ,0.9764570924635445,0.6594575053745128,0.31699958708903175,0.5000000000000001,True,correct,DBLP,44
677,journals/sigmod/RafanelliBT96,True,1,MfWZUBAVPFUJ,0.992336077892713,0.008430562622678746,0.9839055152700343,0.5000000000000001,True,correct,DBLP,44
678,conf/sigmod/AdaliBSS98,True,3,YQ90BYSVqbsJ,0.9422163241847561,0.9259792028573153,0.016237121327440818,0.5000000000000001,True,correct,DBLP,44
679,journals/sigmod/LohmanGFS01,False,0,DPf__9SuvxoJ,0.01103204962128611,0.001952370475832019,0.00907967914545409,0.5000000000000001,False,unmatched_abstention,DBLP,44
680,conf/vldb/ChakrabartiSST00,True,1,eMCZN8ZXNJIJ,0.9768001559125188,0.00019452031979941235,0.9766056355927194,0.5000000000000001,True,correct,DBLP,44
681,conf/vldb/RamakrishnanR96,True,1,3y1e-H-FdC0J,0.9714971504169012,0.004653163511944867,0.9668439869049563,0.5000000000000001,True,correct,DBLP,44
682,conf/vldb/HvasshovdTBH95,True,6,LVitsyrkl9AJ,0.9098968387064781,0.8653869222824858,0.04450991642399227,0.5000000000000001,True,correct,DBLP,44
683,journals/sigmod/Roussopoulos98,True,2,GfjHZswtM0EJ,0.9923360994837874,0.5904201005614335,0.40191599892235397,0.5000000000000001,True,correct,DBLP,44
684,conf/sigmod/GorelikWD94,True,3,1QvhrpZ7KBgJ,0.9658943909092661,0.847485955599751,0.11840843530951506,0.5000000000000001,True,correct,DBLP,44
685,conf/vldb/KeimH99,True,1,28GZ8M1ZPVYJ,0.9903737595064618,0.004995340939444829,0.9853784185670169,0.5000000000000001,True,correct,DBLP,44
686,journals/sigmod/WeikumSR03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083797%26type%3Dpdf,0.0029345382815959328,0.002220331608915856,0.0007142066726800768,0.5000000000000001,False,unmatched_abstention,DBLP,44
687,conf/vldb/BrinkhoffK94,True,2,egvBPvtoaMMJ,0.9740928227806479,0.7261618698574355,0.24793095292321243,0.5000000000000001,True,correct,DBLP,44
688,conf/vldb/Galindo-LegariaPK94,True,3,47fE4F2kahEJ,0.9912350467455739,0.8867124298447207,0.1045226169008533,0.5000000000000001,True,correct,DBLP,44
689,conf/sigmod/HanKS97,True,4,nD_Yjp9TNuIJ,0.9924175644746815,0.9391619791688186,0.05325558530586294,0.5000000000000001,True,correct,DBLP,44
690,journals/sigmod/Cetintemel01,True,1,CAKcsKXFoCoJ,0.9923360960994161,0.0013352467289050294,0.991000849370511,0.5000000000000001,True,correct,DBLP,44
691,conf/sigmod/JonssonFS98,True,2,5fb1l1MyGisJ,0.9890677865530835,0.8501527648700448,0.1389150216830387,0.5000000000000001,True,correct,DBLP,44
692,conf/sigmod/Meseck01,True,1,hWiIngXs5I0J,0.9833580940625771,0.00022770147325096326,0.9831303925893261,0.5000000000000001,True,correct,DBLP,44
693,conf/sigmod/KoudasS97,True,3,0u8r8MJWgKAJ,0.9817488431105078,0.8609008107347084,0.12084803237579944,0.5000000000000001,True,correct,DBLP,44
694,conf/vldb/KiesslingK02,True,4,OuVZjeR64pMJ,0.9798583203792983,0.8362818145256338,0.14357650585366455,0.5000000000000001,True,correct,DBLP,44
695,journals/sigmod/Hammer00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6147476848729795,0.009771999735981026,0.6049756851369985,0.5000000000000001,True,correct,DBLP,44
696,conf/vldb/JagadishLRSS94,True,2,Yiwh22hbTAcJ,0.9572977997989383,0.22298596904343745,0.7343118307555008,0.5000000000000001,True,correct,DBLP,44
697,conf/vldb/BaulierBKS98,True,1,dNK16sHm9eUJ,0.9824375943557322,0.0026947709060153114,0.9797428234497169,0.5000000000000001,True,correct,DBLP,44
698,conf/sigmod/LiBKN03,True,1,micx2kyGfKIJ,0.9914474407560816,0.002581449668050459,0.9888659910880312,0.5000000000000001,True,correct,DBLP,44
699,conf/sigmod/ChenJDTW00,True,7,fg5EE6R7xYwJ,0.9902514153908437,0.9399316485878719,0.05031976680297179,0.5000000000000001,True,correct,DBLP,44
700,conf/vldb/OuzzaniAB94,True,3,CgoUJ7DogcwJ,0.9744073723616905,0.9487299398747944,0.025677432486896135,0.5000000000000001,True,correct,DBLP,44
701,journals/sigmod/Camps02,True,1,JclQFC-1s18J,0.6646235054510946,0.00041382495911187957,0.6642096804919827,0.5000000000000001,True,correct,DBLP,44
702,conf/sigmod/CluetDSS98,True,7,lOZF0Ee3rUQJ,0.8912001367840823,0.8252722565532014,0.06592788023088092,0.5000000000000001,True,correct,DBLP,44
703,conf/sigmod/CasatiS01,True,2,7H9j9z0x_3UJ,0.49417313639957705,0.23719160661892877,0.25698152978064825,0.5000000000000001,False,missing_match,DBLP,44
704,conf/vldb/GalhardasFSSS01,True,6,nlOAkKW_ry8J,0.990365009457624,0.961226614403856,0.029138395053767918,0.5000000000000001,True,correct,DBLP,44
705,conf/sigmod/YuMWL01,True,2,h95306-8rjEJ,0.9919114219327846,0.11981029219206717,0.8721011297407174,0.5000000000000001,True,correct,DBLP,44
706,journals/tods/StoreyCDGS97,True,1,NL_8pNIYC-0J,0.9678728773741986,0.0003854580811351218,0.9674874192930635,0.5000000000000001,True,correct,DBLP,44
707,conf/sigmod/ChandrasekaranCDFHHKMRS03,True,3,MNuT46WJZaQJ,0.8816794131069585,0.32590545398117376,0.5557739591257848,0.5000000000000001,True,correct,DBLP,44
708,conf/vldb/JagatheesanMPW03,True,1,InqySB8bkKkJ,0.5255146336495528,0.3325617131800067,0.19295292046954604,0.5000000000000001,True,correct,DBLP,44
709,journals/sigmod/TsotrasK96,True,3,9HEdn3A13BQJ,0.7622791689191684,0.4632822791808924,0.298996889738276,0.5000000000000001,True,correct,DBLP,44
710,journals/sigmod/Yang94,True,1,sHJ914nPZtUJ,0.992336078288398,0.012115790926990267,0.9802202873614078,0.5000000000000001,True,correct,DBLP,44
711,journals/sigmod/Bernstein98,True,3,AYEI8XDoY9wJ,0.9861615406165698,0.6966952764812501,0.28946626413531973,0.5000000000000001,True,correct,DBLP,44
712,conf/vldb/IoannidisLGP96,True,4,U04OC6OSBT0J,0.9834334743301519,0.9505469187241415,0.03288655560601039,0.5000000000000001,True,correct,DBLP,44
713,conf/vldb/BrownG01,True,1,aJoPVuDNDSsJ,0.9375007029217647,0.004061558850180966,0.9334391440715837,0.5000000000000001,True,correct,DBLP,44
714,conf/sigmod/Aggarwal03,True,1,qbubaA6mQawJ,0.44401270898660933,0.033767857954354004,0.41024485103225533,0.5000000000000001,False,missing_match,DBLP,44
715,conf/sigmod/ChangBCLLS00,True,2,bqtRaOoJ87AJ,0.9888429580648487,0.9680459347915259,0.02079702327332278,0.5000000000000001,True,correct,DBLP,44
716,conf/vldb/CarneyCZRCS03,True,2,JubkWSUFbbcJ,0.9866877382235444,0.8567171843781344,0.12997055384541,0.5000000000000001,True,correct,DBLP,44
717,conf/vldb/SarawagiS96,True,2,GzBmx-QUxFYJ,0.9830355801279438,0.9047039758231719,0.07833160430477193,0.5000000000000001,True,correct,DBLP,44
718,journals/sigmod/Kim94,True,1,930Uth7EArkJ,0.8864663396733554,0.0003429074106496255,0.8861234322627058,0.5000000000000001,True,correct,DBLP,44
719,journals/tods/BertinoBFS98,True,2,5Zpm_QmAfv4J,0.9856901419008891,0.8939898682061242,0.09170027369476486,0.5000000000000001,True,correct,DBLP,44
720,journals/vldb/RamakrishnanSSS94,True,3,rgA2DgNVPBUJ,0.9824755740798413,0.13146098158593827,0.851014592493903,0.5000000000000001,True,correct,DBLP,44
721,conf/sigmod/GoldsteinL01,True,2,xufwWHmOf6IJ,0.9909992116792976,0.8129715335428531,0.1780276781364445,0.5000000000000001,True,correct,DBLP,44
722,conf/sigmod/GoelI96,True,2,hD6w1eBfjWcJ,0.9924175674318417,0.959872613984621,0.03254495344722075,0.5000000000000001,True,correct,DBLP,44
723,conf/vldb/HaasKU99,True,1,jteJcGoGxnMJ,0.930169012412455,0.312500063268468,0.617668949143987,0.5000000000000001,True,correct,DBLP,44
724,conf/sigmod/BerchtoldBK98,True,8,4Uf5sjXgwhoJ,0.9673533752619619,0.687451986493294,0.2799013887686679,0.5000000000000001,True,correct,DBLP,44
725,journals/tods/CliffordDIJS97,True,7,1XXrXRdYiFQJ,0.956098721167923,0.8199188846545841,0.13617983651333898,0.5000000000000001,True,correct,DBLP,44
726,conf/vldb/Huyn97,True,2,9OYLimeDdj0J,0.9919785489256564,0.8971648448173999,0.09481370410825651,0.5000000000000001,True,correct,DBLP,44
727,conf/sigmod/Chamberlin03,True,2,PYiczYqMYLEJ,0.6255643566953921,0.542294943716882,0.0832694129785101,0.5000000000000001,True,false_link,DBLP,44
728,conf/vldb/YuV00,True,2,43N2r_SuYccJ,0.9919785302904105,0.5192091613950802,0.4727693688953303,0.5000000000000001,True,correct,DBLP,44
729,conf/vldb/AgrawalSX01,True,2,bpWvAVOZLbwJ,0.991978544480334,0.8291396219111121,0.16283892256922183,0.5000000000000001,True,correct,DBLP,44
730,journals/sigmod/Aberer02a,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604274%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9898965030583661,0.813765675790722,0.17613082726764406,0.5000000000000001,True,false_link,DBLP,44
731,journals/sigmod/ChrysanthisSZ03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D584455%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.008407689046640604,0.0018689779009551074,0.006538711145685497,0.5000000000000001,False,unmatched_abstention,DBLP,44
732,conf/vldb/GionisIM99,True,4,A8rGBQif7MIJ,0.9919785341096309,0.9690417807496219,0.022936753360009,0.5000000000000001,True,correct,DBLP,44
733,conf/sigmod/BeyerR99,True,1,6Cdfxiuibd0J,0.9924175782854024,0.07052922616039262,0.9218883521250099,0.5000000000000001,True,correct,DBLP,44
734,conf/sigmod/Galindo-Legaria94,True,1,iEs59H5EFHwJ,0.9398068718581393,0.007920159832613429,0.9318867120255259,0.5000000000000001,True,correct,DBLP,44
735,journals/sigmod/JajodiaBBKMSW97,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D271095,0.9823706924669334,0.011250902737340038,0.9711197897295933,0.5000000000000001,True,correct,DBLP,44
736,journals/tods/GraefeC95,True,1,Bn8s7u5T9SAJ,0.9833909371444522,0.009006521326272995,0.9743844158181793,0.5000000000000001,True,correct,DBLP,44
737,conf/vldb/CiliaHB02,True,1,_aEC8CgKod0J,0.9748209528576371,0.0012435765605503999,0.9735773762970867,0.5000000000000001,True,correct,DBLP,44
738,journals/tods/Suciu02,True,1,Y7kHpHu3nP0J,0.9856901435039457,0.01960715759688585,0.9660829859070599,0.5000000000000001,True,correct,DBLP,44
739,journals/sigmod/MarchiLPT03,True,2,9dgFU6XaLrwJ,0.9912391909207838,0.6682900743790676,0.3229491165417162,0.5000000000000001,True,correct,DBLP,44
740,conf/sigmod/DeolaseeKPRS01,True,2,5OTQGZ1gb18J,0.9731051693232545,0.8123963186197105,0.16070885070354402,0.5000000000000001,True,correct,DBLP,44
741,conf/vldb/HoskingC99,True,1,8Pt19BiLeHEJ,0.9830355756812094,0.11565162855144402,0.8673839471297653,0.5000000000000001,True,correct,DBLP,44
742,conf/vldb/AlsabtiRS97,True,2,nqOZsUydoQkJ,0.9919785305686354,0.5949585037063359,0.39702002686229954,0.5000000000000001,True,correct,DBLP,44
743,conf/vldb/Jacobs97,True,1,U-98tPsJi6EJ,0.9733790221539682,0.00200225114236895,0.9713767710115992,0.5000000000000001,True,correct,DBLP,44
744,conf/vldb/AbiteboulMRVW98,True,4,CDQHFdIK_cwJ,0.9867029074977717,0.915981305204735,0.0707216022930367,0.5000000000000001,True,correct,DBLP,44
745,conf/sigmod/GuhaRS98,True,17,wiE9QG5qC2wJ,0.9714163478447253,0.9691926063041899,0.0022237415405353955,0.5000000000000001,True,correct,DBLP,44
746,conf/sigmod/Zeller03,False,0,amSBALWOE6cJ,0.019461072618174608,0.0037502327980491242,0.015710839820125486,0.5000000000000001,False,unmatched_abstention,DBLP,44
747,conf/sigmod/MohanN94,True,1,_2hj6snS3foJ,0.9807296127693517,0.024473686068496044,0.9562559267008556,0.5000000000000001,True,correct,DBLP,44
748,conf/vldb/ViglasNB03,True,1,GGX9LS25OhwJ,0.982269439967484,0.06934110667836467,0.9129283332891193,0.5000000000000001,True,correct,DBLP,44
749,conf/sigmod/HacigumusILM02,True,2,NMgExE-JRD0J,0.9841080815013215,0.37974864348203297,0.6043594380192885,0.5000000000000001,True,correct,DBLP,44
750,conf/vldb/ManegoldBK02,True,1,KB9ZbekVNzoJ,0.9895564192515899,0.0014973620485844849,0.9880590572030054,0.5000000000000001,True,correct,DBLP,44
751,journals/vldb/HaasCLS97,True,2,AypWukSuKVoJ,0.9831757456261192,0.8565830012144892,0.12659274441163004,0.5000000000000001,True,correct,DBLP,44
752,conf/sigmod/LeflerSW96,True,1,4b12cZc8QK4J,0.9869492550519116,0.0009301658684228204,0.9860190891834887,0.5000000000000001,True,correct,DBLP,44
753,conf/vldb/Shmueli01,True,2,rEwEqoAns-gJ,0.983035578232629,0.48318223221426765,0.49985334601836134,0.5000000000000001,True,correct,DBLP,44
754,conf/vldb/YanL95,True,6,VwsS71_KQX8J,0.9891625599323659,0.9553016871535392,0.033860872778826656,0.5000000000000001,True,correct,DBLP,44
755,journals/sigmod/Winslett02b,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601871%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.17161096228317302,0.021723257664111272,0.14988770461906176,0.5000000000000001,False,unmatched_abstention,DBLP,44
756,conf/vldb/CormodeDIM02,True,2,LU7BfMnARgYJ,0.9647090692588701,0.8836971061146975,0.08101196314417258,0.5000000000000001,True,correct,DBLP,44
757,conf/vldb/Levy96,True,2,lDTPyBMtHVwJ,0.9530995151485472,0.931181342292282,0.021918172856265183,0.5000000000000001,True,correct,DBLP,44
758,conf/vldb/RothOH99,True,2,c-Kalb26vykJ,0.9679477058278235,0.7597710021903475,0.20817670363747598,0.5000000000000001,True,correct,DBLP,44
759,conf/vldb/HaasNSS95,True,2,x70Y3qaTL40J,0.9909181109055583,0.2219999470063631,0.7689181638991951,0.5000000000000001,True,correct,DBLP,44
760,conf/vldb/CatozziR01,True,2,x_mqIy3GCmAJ,0.9830356087011249,0.3865938611994059,0.596441747501719,0.5000000000000001,True,correct,DBLP,44
761,journals/sigmod/BunemanLSTW94,True,4,lkreWUl_euYJ,0.9923360825371134,0.9514523832495019,0.040883699287611486,0.5000000000000001,True,correct,DBLP,44
762,journals/sigmod/Neven02,True,1,xAXF0HSF4h8J,0.9923360918507083,0.002823249010789657,0.9895128428399186,0.5000000000000001,True,correct,DBLP,44
763,journals/sigmod/Liu03c,False,0,_SsvlmhsusEJ,0.4579099252728021,0.45264661044473176,0.0052633148280703534,0.5000000000000001,False,unmatched_abstention,DBLP,44
764,conf/vldb/SevcikK96,True,1,GiHrMj3vbSAJ,0.9772734737444724,0.00061400111024965,0.9766594726342227,0.5000000000000001,True,correct,DBLP,44
765,conf/sigmod/KeimK95,True,2,34xG3yx9iiwJ,0.8502457468363749,0.8063769280771327,0.0438688187592422,0.5000000000000001,True,correct,DBLP,44
766,conf/vldb/TanGO99,True,1,CcTZvs8xd2sJ,0.9743223134102654,0.012434171939809563,0.9618881414704559,0.5000000000000001,True,correct,DBLP,44
767,conf/vldb/XieH94,True,3,7P8_zVPEW64J,0.9919785274416343,0.9673829630511465,0.024595564390487823,0.5000000000000001,True,correct,DBLP,44
768,journals/sigmod/MaximilienS02,True,3,hgjhR8PwNVwJ,0.9864512939643302,0.9178218049534328,0.06862948901089738,0.5000000000000001,True,correct,DBLP,44
769,journals/sigmod/CfP99,False,0,xKi8Vm3o9KsJ,0.002411266006764727,0.0015424228667967376,0.0008688431399679892,0.5000000000000001,False,unmatched_abstention,DBLP,44
770,journals/sigmod/Franklin00b,False,0,ntqMqfgRXM4J,0.5350315085714707,0.48824577408572023,0.04678573448575052,0.5000000000000001,True,false_link,DBLP,44
771,journals/vldb/AbiteboulB95,True,3,Pkocuf5hMjYJ,0.9848294491041791,0.9441125067988173,0.040716942305361825,0.5000000000000001,True,correct,DBLP,44
772,journals/tods/BaralisCP96,True,2,6Njy0-27w5cJ,0.9856901697673731,0.9420950310157293,0.04359513875164378,0.5000000000000001,True,correct,DBLP,44
773,conf/sigmod/SimmenSM96,True,1,XVP8s4K0Bg4J,0.9891721763111493,0.0005898792080907856,0.9885822971030584,0.5000000000000001,True,correct,DBLP,44
774,journals/vldb/KashyapS96,True,5,yWyvTMAVVzwJ,0.9848294474061877,0.9784543103306144,0.006375137075573356,0.5000000000000001,True,correct,DBLP,44
775,journals/vldb/C94,False,0,iNI08PX7jd4J,0.26449291934893726,0.24881689394412485,0.015676025404812416,0.5000000000000001,False,unmatched_abstention,DBLP,44
776,conf/sigmod/BressanGFJHKLMPQSS97,True,4,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI,0.9342523019715573,0.8635782547490725,0.07067404722248483,0.5000000000000001,True,correct,DBLP,44
777,conf/sigmod/ChungMS02,True,5,mEfTTKdu6soJ,0.9775766293972995,0.9759873051837342,0.0015893242135652796,0.5000000000000001,True,correct,DBLP,44
778,conf/vldb/GraefeBC98,True,1,v-kvo2hnsgkJ,0.9919785296643003,0.023824695744615845,0.9681538339196845,0.5000000000000001,True,correct,DBLP,44
779,conf/vldb/MengLYWCR98,True,2,EcpPzbn2EaIJ,0.9807643523175105,0.9223973402141032,0.05836701210340722,0.5000000000000001,True,correct,DBLP,44
780,conf/vldb/ChaudhuriS94,True,3,-f2FsG-EC9IJ,0.9815035940768623,0.973519639239453,0.007983954837409324,0.5000000000000001,True,correct,DBLP,44
781,conf/sigmod/SaltenisJLL00,True,11,e0UYPB4kRCYJ,0.9725661925061947,0.962898703281147,0.009667489225047676,0.5000000000000001,True,correct,DBLP,44
782,journals/tods/ZaharioudakisCF97,True,2,naUCkadkOekJ,0.9838965400565767,0.15945025459808346,0.8244462854584932,0.5000000000000001,True,correct,DBLP,44
783,conf/sigmod/LiuHBPT99,True,2,PKQ1dCQIwi0J,0.9924175657214084,0.9266063865567152,0.06581117916469315,0.5000000000000001,True,correct,DBLP,44
784,journals/sigmod/Liu01b,False,0,url:http://doi.wiley.com/10.1002/tl.7700,0.5139304707031264,0.4449910270082345,0.06893944369489186,0.5000000000000001,True,false_link,DBLP,44
785,journals/vldb/BonifatiCP01,True,1,FLTKBG-bw7sJ,0.9848294574507903,0.024136647088844623,0.9606928103619456,0.5000000000000001,True,correct,DBLP,44
786,conf/sigmod/WangJLY03,True,1,EQsWWZdE45wJ,0.9916849076063153,0.012530402313329553,0.9791545052929858,0.5000000000000001,True,correct,DBLP,44
787,conf/vldb/Garcia-MolinaLY98,True,5,lWVWAhlsyYYJ,0.9830355756812094,0.9530148617643962,0.030020713916813158,0.5000000000000001,True,correct,DBLP,44
788,conf/sigmod/DogacAEOADAOS94,True,5,AgBMhm_0uEIJ,0.9343765860371576,0.561861533543443,0.3725150524937145,0.5000000000000001,True,correct,DBLP,44
789,conf/vldb/Mohan02,True,3,YJlUtEk7zwkJ,0.6756629038213444,0.31971636751629445,0.35594653630504997,0.5000000000000001,True,correct,DBLP,44
790,conf/sigmod/LaursenOP94,True,2,fTbCV3Lh8W0J,0.992417569925294,0.8250930234796668,0.1673245464456271,0.5000000000000001,True,correct,DBLP,44
791,conf/vldb/PapadiasT01,True,2,2V2bnIgsY1kJ,0.9590274965781246,0.8744180144055668,0.08460948217255782,0.5000000000000001,True,correct,DBLP,44
792,journals/sigmod/MedskerCS95,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202673%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9914773910904676,0.0020010711450542625,0.9894763199454134,0.5000000000000001,True,correct,DBLP,44
793,journals/vldb/FahlR97,True,2,zXSCJ9LzZ8cJ,0.9848294491041791,0.9100518573270352,0.07477759177714394,0.5000000000000001,True,correct,DBLP,44
794,conf/vldb/RamsakMFZEB00,True,1,4fN0QEu0KeAJ,0.9898026622505245,0.002302893492112207,0.9874997687584123,0.5000000000000001,True,correct,DBLP,44
795,conf/sigmod/ZaharioudakisC97,True,1,U0o8vPY7L4kJ,0.9839288603742625,0.005308615104631512,0.978620245269631,0.5000000000000001,True,correct,DBLP,44
796,conf/sigmod/AboulnagaC99,True,2,WWaxLMIptTMJ,0.9924175782854024,0.9301680405384163,0.06224953774698616,0.5000000000000001,True,correct,DBLP,44
797,conf/sigmod/2003,False,0,GbKwENZEG40J,0.003081258658470886,0.0013965691778574894,0.0016846894806133964,0.5000000000000001,False,unmatched_abstention,DBLP,44
798,journals/sigmod/BuchnerM98,True,6,SZwq84m3bGYJ,0.9689555030384943,0.929856032994641,0.03909947004385328,0.5000000000000001,True,correct,DBLP,44
799,conf/sigmod/FlorescuGKR02,True,1,uam2rv99rxsJ,0.9224017393782836,0.03351653036815811,0.8888852090101255,0.5000000000000001,True,correct,DBLP,44
800,conf/vldb/BamfordBKM98,True,1,rfuptELfgLkJ,0.9919785347357407,0.19564436154620476,0.7963341731895359,0.5000000000000001,True,correct,DBLP,44
801,conf/vldb/ChakrabartiDAR97,True,7,QyBDbs7EpmsJ,0.9919785489256564,0.9607582680964659,0.031220280829190483,0.5000000000000001,True,correct,DBLP,44
802,conf/vldb/VriesDBA99,True,1,3o-rUvRsdUwJ,0.9737684248195719,0.0036656761074128907,0.9701027487121591,0.5000000000000001,True,correct,DBLP,44
803,conf/vldb/MiloZ98,True,3,Nd7-CTB1lRgJ,0.9919785435760006,0.9485779528575403,0.04340059071846025,0.5000000000000001,True,correct,DBLP,44
804,conf/vldb/BelloDDFNSWZ98,True,3,zrMFWOX1h2MJ,0.9581956857842413,0.1776492199470729,0.7805464658371684,0.5000000000000001,True,correct,DBLP,44
805,journals/sigmod/SnodgrassGIMSU98,False,0,uPBlQ76s_g4J,0.5706650300942907,0.5621213394157815,0.008543690678509241,0.5000000000000001,True,false_link,DBLP,44
806,journals/sigmod/RoantreeMH99,True,3,JJK6WGPyubgJ,0.9912653706900111,0.9286994074947943,0.06256596319521679,0.5000000000000001,True,correct,DBLP,44
807,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,True,6,64iWa-ZiPRcJ,0.9492867869601594,0.6812778945103553,0.2680088924498042,0.5000000000000001,True,correct,DBLP,44
808,conf/vldb/BasuFP00,False,0,uUbldUOqBF0J,0.0029036828462170408,0.0008381496176470247,0.002065533228570016,0.5000000000000001,False,unmatched_abstention,DBLP,44
809,conf/sigmod/LiBCS00,True,1,4abl38Q9iH4J,0.9784062373091534,0.002436586381400328,0.9759696509277531,0.5000000000000001,True,correct,DBLP,44
810,conf/vldb/Brin95,True,7,dXegp-RmzXEJ,0.9919785311947454,0.909665188806272,0.08231334238847343,0.5000000000000001,True,correct,DBLP,44
811,conf/sigmod/NazeriBO01,True,1,2E9I_lugGC4J,0.9627038875831796,0.10222921375703464,0.860474673826145,0.5000000000000001,True,correct,DBLP,44
812,conf/vldb/CareyKRLABFLOPQRSSUVWY01,True,1,_pAcjtd1nbEJ,0.9496182458111616,0.0038475597519214283,0.9457706860592402,0.5000000000000001,True,correct,DBLP,44
813,conf/sigmod/MotakisZ97,True,4,e8OIK3dEo6EJ,0.9110274192630767,0.8115200125914722,0.09950740667160451,0.5000000000000001,True,correct,DBLP,44
814,journals/sigmod/DunhamH95a,True,3,CyzIFxmvc1cJ,0.9639498312413594,0.9288867039135613,0.03506312732779804,0.5000000000000001,True,correct,DBLP,44
815,journals/tods/DattaVCK99,True,3,L_EKDuVUoIEJ,0.984099354547121,0.5293914459022984,0.4547079086448227,0.5000000000000001,True,correct,DBLP,44
816,conf/sigmod/MerialdoAMMP00,True,1,Qq0WheHyVv8J,0.9911238402238931,0.0010124451349365208,0.9901113950889566,0.5000000000000001,True,correct,DBLP,44
817,conf/vldb/HeMYW03,True,1,cBe5X4EKjIEJ,0.9830355856538857,0.9345020374874726,0.04853354816641309,0.5000000000000001,True,correct,DBLP,44
818,conf/vldb/WeberSB98,True,5,6D0Qt6Sjp8cJ,0.9849765288665389,0.9595945277537266,0.025382001112812302,0.5000000000000001,True,correct,DBLP,44
819,conf/sigmod/ChaudhuriDN01,True,2,qfohkpyTawoJ,0.992417583344496,0.9539801414379726,0.03843744190652343,0.5000000000000001,True,correct,DBLP,44
820,journals/vldb/FernandezFLS00,True,1,uo79zyqUB10J,0.9702528885959282,0.02106606301081064,0.9491868255851176,0.5000000000000001,True,correct,DBLP,44
821,conf/vldb/JensenL01,True,1,yUDkYbmDTXIJ,0.9602419569145453,0.024588352218038772,0.9356536046965065,0.5000000000000001,True,correct,DBLP,44
822,conf/sigmod/SelfridgeSW96,True,2,V2Wysmw3ti4J,0.9374613708581896,0.9110545658452455,0.026406805012944123,0.5000000000000001,True,correct,DBLP,44
823,journals/sigmod/DunhamH95,False,0,CyzIFxmvc1cJ,0.0024051204404666937,0.0015724461520989998,0.0008326742883676939,0.5000000000000001,False,unmatched_abstention,DBLP,44
824,conf/sigmod/ChangG99,True,4,8Yt1Mba9-wQJ,0.9895780024343922,0.9296323028341084,0.05994569960028384,0.5000000000000001,True,correct,DBLP,44
825,journals/vldb/DiazJ97,True,1,RKAY1aZAeCoJ,0.9544947569564968,0.005508981311929855,0.9489857756445669,0.5000000000000001,True,correct,DBLP,44
826,conf/sigmod/YangM97,True,5,xrTlYcyFKtwJ,0.9912134550047182,0.8628097829847882,0.12840367201993008,0.5000000000000001,True,correct,DBLP,44
827,journals/vldb/FerrariAABC02,True,1,74D4YiDcxfcJ,0.9769512102973149,0.015101323053929678,0.9618498872433853,0.5000000000000001,True,correct,DBLP,44
828,conf/vldb/ScheuermannSV96,True,5,kxebBNLKWl4J,0.9830355987610788,0.8180537926772594,0.1649818060838194,0.5000000000000001,True,correct,DBLP,44
829,conf/vldb/MohanBWSZ00,True,1,zCY0pFken7wJ,0.9753574435375046,0.005056324338863908,0.9703011191986407,0.5000000000000001,True,correct,DBLP,44
830,journals/sigmod/Mackay99,True,2,tzUxfh8dD9sJ,0.974605749396483,0.9449751870058174,0.029630562390665638,0.5000000000000001,True,correct,DBLP,44
