record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category,quartile
694,conf/vldb/KiesslingK02,True,4,OuVZjeR64pMJ,0.9773756298271452,0.8261600248555663,0.15121560497157893,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
695,journals/sigmod/Hammer00,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6211048956863829,0.011484542990495134,0.6096203526958878,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
696,conf/vldb/JagadishLRSS94,True,2,Yiwh22hbTAcJ,0.9551944005323357,0.22667563294407747,0.7285187675882583,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
697,conf/vldb/BaulierBKS98,True,1,dNK16sHm9eUJ,0.9810875041349831,0.0028097280102246983,0.9782777761247584,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
698,conf/sigmod/LiBKN03,True,1,micx2kyGfKIJ,0.9901144290181922,0.0033694533023697995,0.9867449757158224,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
699,conf/sigmod/ChenJDTW00,True,7,fg5EE6R7xYwJ,0.9887745150447067,0.9346797391201065,0.054094775924600214,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
700,conf/vldb/OuzzaniAB94,True,3,CgoUJ7DogcwJ,0.9729051910746349,0.9422525189431865,0.0306526721314484,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
701,journals/sigmod/Camps02,True,1,JclQFC-1s18J,0.6570965664253144,0.00038565320795692313,0.6567109132173575,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
702,conf/sigmod/CluetDSS98,True,7,lOZF0Ee3rUQJ,0.8835908928958417,0.8149119069724468,0.06867898592339494,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
703,conf/sigmod/CasatiS01,True,2,7H9j9z0x_3UJ,0.5051286779011233,0.24148831234592075,0.26364036555520254,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q2
704,conf/vldb/GalhardasFSSS01,True,6,nlOAkKW_ry8J,0.9889402355643935,0.9553492682636253,0.03359096730076816,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
705,conf/sigmod/YuMWL01,True,2,h95306-8rjEJ,0.9906357022053771,0.1285376088007546,0.8620980934046225,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
706,journals/tods/StoreyCDGS97,True,1,NL_8pNIYC-0J,0.9656509908881353,0.00043411582622938005,0.9652168750619059,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
707,conf/sigmod/ChandrasekaranCDFHHKMRS03,True,3,MNuT46WJZaQJ,0.8778495312392528,0.33377102932487857,0.5440785019143742,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
708,conf/vldb/JagatheesanMPW03,True,1,InqySB8bkKkJ,0.5380370529856222,0.3234509136086238,0.21458613937699839,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q2
709,journals/sigmod/TsotrasK96,True,3,9HEdn3A13BQJ,0.7472712146966004,0.4469102569572324,0.300360957739368,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
710,journals/sigmod/Yang94,True,1,sHJ914nPZtUJ,0.9911194774252273,0.0009297493997467286,0.9901897280254806,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
711,journals/sigmod/Bernstein98,True,3,AYEI8XDoY9wJ,0.9842374936621502,0.6891709451957715,0.2950665484663787,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
712,conf/vldb/IoannidisLGP96,True,4,U04OC6OSBT0J,0.9812827813174094,0.9463669690690787,0.034915812248330735,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
713,conf/vldb/BrownG01,True,1,aJoPVuDNDSsJ,0.9351623268842351,0.004920848167742872,0.9302414787164922,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
714,conf/sigmod/Aggarwal03,True,1,qbubaA6mQawJ,0.44855881557625904,0.040490558346996684,0.4080682572292624,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q3
715,conf/sigmod/ChangBCLLS00,True,2,bqtRaOoJ87AJ,0.9872029266231933,0.963146717448229,0.024056209174964316,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
716,conf/vldb/CarneyCZRCS03,True,2,JubkWSUFbbcJ,0.9848622738242924,0.8464420768178543,0.13842019700643804,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
717,conf/vldb/SarawagiS96,True,2,GzBmx-QUxFYJ,0.9817132039359452,0.8962108699557128,0.08550233398023244,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
718,journals/sigmod/Kim94,True,1,930Uth7EArkJ,0.8828205464966816,0.0003768184851516612,0.8824437280115299,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
719,journals/tods/BertinoBFS98,True,2,5Zpm_QmAfv4J,0.984333995888794,0.883049086983437,0.10128490890535702,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
720,journals/vldb/RamakrishnanSSS94,True,3,rgA2DgNVPBUJ,0.9809958838116881,0.14710566920834453,0.8338902146033436,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
721,conf/sigmod/GoldsteinL01,True,2,xufwWHmOf6IJ,0.9896116560211871,0.8169397902366526,0.17267186578453442,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
722,conf/sigmod/GoelI96,True,2,hD6w1eBfjWcJ,0.9912053650366743,0.9553806445717998,0.035824720464874504,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
723,conf/vldb/HaasKU99,True,1,jteJcGoGxnMJ,0.9277967068826353,0.3254075658912407,0.6023891409913946,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
724,conf/sigmod/BerchtoldBK98,True,8,4Uf5sjXgwhoJ,0.9644798246675688,0.6806312552783952,0.2838485693891736,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
725,journals/tods/CliffordDIJS97,True,7,1XXrXRdYiFQJ,0.948915558738202,0.820534908813296,0.12838064992490594,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
726,conf/vldb/Huyn97,True,2,9OYLimeDdj0J,0.9907436248349316,0.8896488549368294,0.10109476989810218,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
727,conf/sigmod/Chamberlin03,True,2,PYiczYqMYLEJ,0.6159885417151495,0.5224032144899111,0.09358532722523838,0.6000000000000002,True,false_link,DBLP,44,True,correct,Q2
728,conf/vldb/YuV00,True,2,43N2r_SuYccJ,0.9907436040065488,0.5167950676877835,0.4739485363187653,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
729,conf/vldb/AgrawalSX01,True,2,bpWvAVOZLbwJ,0.9907436198525663,0.8184252251102316,0.17231839474233468,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
730,journals/sigmod/Aberer02a,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604274%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9885831020764474,0.8052333721328516,0.18334972994359577,0.6000000000000002,True,false_link,DBLP,44,False,missing_match,Q2
731,journals/sigmod/ChrysanthisSZ03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1058166%26type%3Dpdf,0.000801617096053326,0.0003976770636744055,0.0004039400323789205,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
732,conf/vldb/GionisIM99,True,4,A8rGBQif7MIJ,0.9907436083320813,0.9650292904393165,0.025714317892764793,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
733,conf/sigmod/BeyerR99,True,1,6Cdfxiuibd0J,0.9912053769282521,0.07745879009113614,0.913746586837116,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
734,conf/sigmod/Galindo-Legaria94,True,1,iEs59H5EFHwJ,0.9346574858665008,0.009873377008469913,0.9247841088580309,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
735,journals/sigmod/JajodiaBBKMSW97,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D271095,0.9802226591807303,0.012797776708306199,0.9674248824724241,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
736,journals/tods/GraefeC95,True,1,Bn8s7u5T9SAJ,0.9818950722287338,0.0071031275164744065,0.9747919447122594,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
737,conf/vldb/CiliaHB02,True,1,_aEC8CgKod0J,0.9719073044442539,0.0013775566453637107,0.9705297477988901,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
738,journals/tods/Suciu02,True,1,Y7kHpHu3nP0J,0.9843339977585742,0.022956059587541742,0.9613779381710325,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
739,journals/sigmod/MarchiLPT03,True,2,9dgFU6XaLrwJ,0.9898874549351576,0.655217194015331,0.33467026091982666,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
740,conf/sigmod/DeolaseeKPRS01,True,2,5OTQGZ1gb18J,0.9687132424897456,0.8051881795935762,0.1635250628961693,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
741,conf/vldb/HoskingC99,True,1,8Pt19BiLeHEJ,0.9817131989394994,0.12239653323977265,0.8593166656997268,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
742,conf/vldb/AlsabtiRS97,True,2,nqOZsUydoQkJ,0.9907436044616771,0.5943064790945537,0.3964371253671234,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
743,conf/vldb/Jacobs97,True,1,U-98tPsJi6EJ,0.9716765725598191,0.0018257668868647122,0.9698508056729543,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
744,conf/vldb/AbiteboulMRVW98,True,4,CDQHFdIK_cwJ,0.9848790183968887,0.9102913654706917,0.07458765292619707,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
745,conf/sigmod/GuhaRS98,True,17,wiE9QG5qC2wJ,0.9673825313559136,0.9646632854067718,0.0027192459491417464,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
746,conf/sigmod/Zeller03,False,0,amSBALWOE6cJ,0.0226526850612535,0.00459189612700616,0.01806078893424734,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
747,conf/sigmod/MohanN94,True,1,_2hj6snS3foJ,0.9794668763602011,0.028953396508944303,0.9505134798512568,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
748,conf/vldb/ViglasNB03,True,1,GGX9LS25OhwJ,0.9809116711400679,0.07936850072063087,0.9015431704194371,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
749,conf/sigmod/HacigumusILM02,True,2,NMgExE-JRD0J,0.9824031965886161,0.3786650086945805,0.6037381878940355,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
750,conf/vldb/ManegoldBK02,True,1,KB9ZbekVNzoJ,0.9880400134899624,0.0018498009939630303,0.9861902124959994,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
751,journals/vldb/HaasCLS97,True,2,AypWukSuKVoJ,0.9817336225320331,0.8565692794204317,0.1251643431116014,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
752,conf/sigmod/LeflerSW96,True,1,4b12cZc8QK4J,0.9855921851802769,0.0005084498400245275,0.9850837353402524,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
753,conf/vldb/Shmueli01,True,2,rEwEqoAns-gJ,0.9817132017591773,0.49267174180632983,0.4890414599528475,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
754,conf/vldb/YanL95,True,6,VwsS71_KQX8J,0.9876022926551401,0.9505686627412676,0.03703362991387249,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
755,journals/sigmod/Winslett02b,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601871%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.19314384076079574,0.026187656522652526,0.1669561842381432,0.6000000000000002,False,unmatched_abstention,DBLP,44,True,false_link,Q2
756,conf/vldb/CormodeDIM02,True,2,LU7BfMnARgYJ,0.9628176976225289,0.8838331333054723,0.07898456431705658,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
757,conf/vldb/Levy96,True,2,lDTPyBMtHVwJ,0.950926132340123,0.9246324507279732,0.026293681612149844,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
758,conf/vldb/RothOH99,True,2,c-Kalb26vykJ,0.9664849295619392,0.7556214317345841,0.21086349782735514,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
759,conf/vldb/HaasNSS95,True,2,x70Y3qaTL40J,0.9895573147572887,0.23187455206214821,0.7576827626951405,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
760,conf/vldb/CatozziR01,True,2,x_mqIy3GCmAJ,0.9817132331738633,0.38298376884673097,0.5987294643271324,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
761,journals/sigmod/BunemanLSTW94,True,4,lkreWUl_euYJ,0.991119482207096,0.9443650625356961,0.04675441967139993,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
762,journals/sigmod/Neven02,True,1,xAXF0HSF4h8J,0.991119492633555,0.0034563629281714786,0.9876631297053835,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
763,journals/sigmod/Liu03c,False,0,url:http://doi.wiley.com/10.1002/tl.7700,0.45899635577290804,0.45651615905191345,0.0024801967209945874,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
764,conf/vldb/SevcikK96,True,1,GiHrMj3vbSAJ,0.9757083842505877,0.0007753559531296245,0.9749330282974581,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
765,conf/sigmod/KeimK95,True,2,34xG3yx9iiwJ,0.841229286195474,0.8063563206376075,0.03487296555786645,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
766,conf/vldb/TanGO99,True,1,CcTZvs8xd2sJ,0.9726513990169048,0.015050348975132197,0.9576010500417725,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
767,conf/vldb/XieH94,True,3,7P8_zVPEW64J,0.9907436008585191,0.9637174354310687,0.0270261654274504,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
768,journals/sigmod/MaximilienS02,True,3,hgjhR8PwNVwJ,0.9845579325448661,0.9115295555841444,0.07302837696072173,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
769,journals/sigmod/CfP99,False,0,xKi8Vm3o9KsJ,0.002899846213841993,0.001852121325475761,0.001047724888366232,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
770,journals/sigmod/Franklin00b,False,0,ntqMqfgRXM4J,0.5365995717095362,0.4876672349692467,0.04893233674028952,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
771,journals/vldb/AbiteboulB95,True,3,Pkocuf5hMjYJ,0.9834797711434704,0.9376085215087325,0.045871249634737876,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
772,journals/tods/BaralisCP96,True,2,6Njy0-27w5cJ,0.9843340255081681,0.9358503900779914,0.04848363543017664,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
773,conf/sigmod/SimmenSM96,True,1,XVP8s4K0Bg4J,0.9875697077550171,0.0007049864118741265,0.986864721343143,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
774,journals/vldb/KashyapS96,True,5,yWyvTMAVVzwJ,0.9834797691734469,0.9749494806115382,0.008530288561908739,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
775,journals/vldb/C94,False,0,iNI08PX7jd4J,0.26003762839600025,0.24495578937015342,0.015081839025846838,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
776,conf/sigmod/BressanGFJHKLMPQSS97,True,4,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI,0.9301912735682514,0.8527676006463533,0.07742367292189811,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
777,conf/sigmod/ChungMS02,True,5,mEfTTKdu6soJ,0.9736739779085414,0.9719938185810836,0.0016801593274577975,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
778,conf/vldb/GraefeBC98,True,1,v-kvo2hnsgkJ,0.9907436033497072,0.028043103734166706,0.9627004996155405,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
779,conf/vldb/MengLYWCR98,True,2,EcpPzbn2EaIJ,0.979382827994221,0.9154241961534462,0.06395863184077488,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
780,conf/vldb/ChaudhuriS94,True,3,-f2FsG-EC9IJ,0.9791707036199009,0.9718453933291132,0.0073253102907876455,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
781,conf/sigmod/SaltenisJLL00,True,11,e0UYPB4kRCYJ,0.9703873874546358,0.9600191318328913,0.010368255621744482,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
782,journals/tods/ZaharioudakisCF97,True,2,naUCkadkOekJ,0.9824304811934487,0.17032750610990224,0.8121029750835465,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
783,conf/sigmod/LiuHBPT99,True,2,PKQ1dCQIwi0J,0.9912053629226919,0.9173368896629912,0.0738684732597007,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
784,journals/sigmod/Liu01b,False,0,url:http://doi.wiley.com/10.1002/tl.7700,0.5244230226300821,0.4427433450785875,0.08167967755149463,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q2
785,journals/vldb/BonifatiCP01,True,1,FLTKBG-bw7sJ,0.9834797799705002,0.02959263693858422,0.9538871430319159,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
786,conf/sigmod/WangJLY03,True,1,EQsWWZdE45wJ,0.9903811096379324,0.015285165965473621,0.9750959436724588,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
787,conf/vldb/Garcia-MolinaLY98,True,5,lWVWAhlsyYYJ,0.9817131989394994,0.9471159854713738,0.03459721346812561,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
788,conf/sigmod/DogacAEOADAOS94,True,5,AgBMhm_0uEIJ,0.9289653448921947,0.5743386204239279,0.3546267244682668,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
789,conf/vldb/Mohan02,True,3,YJlUtEk7zwkJ,0.6527610584127584,0.33661029247979807,0.3161507659329604,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
790,conf/sigmod/LaursenOP94,True,2,fTbCV3Lh8W0J,0.9912053676587244,0.8178284322063536,0.17337693545237076,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
791,conf/vldb/PapadiasT01,True,2,2V2bnIgsY1kJ,0.9574046485559471,0.8695514205781386,0.08785322797780848,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
792,journals/sigmod/MedskerCS95,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202673%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9901545888683769,0.0023922368464807556,0.9877623520218962,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
793,journals/vldb/FahlR97,True,2,zXSCJ9LzZ8cJ,0.9834797711434704,0.9007635298613438,0.08271624128212662,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
794,conf/vldb/RamsakMFZEB00,True,1,4fN0QEu0KeAJ,0.9883139311937169,0.00064661863095979,0.9876673125627571,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
795,conf/sigmod/ZaharioudakisC97,True,1,U0o8vPY7L4kJ,0.9824952317400205,0.0064199681181632585,0.9760752636218573,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
796,conf/sigmod/AboulnagaC99,True,2,WWaxLMIptTMJ,0.9912053769282521,0.921576868739211,0.0696285081890411,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
797,conf/sigmod/2003,False,0,GbKwENZEG40J,0.0037528992938164426,0.00014264477349730867,0.003610254520319134,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
798,journals/sigmod/BuchnerM98,True,6,SZwq84m3bGYJ,0.9641559000748765,0.9240445083043195,0.040111391770557,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
799,conf/sigmod/FlorescuGKR02,True,1,uam2rv99rxsJ,0.9156185948042456,0.039710314480202756,0.8759082803240428,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
800,conf/vldb/BamfordBKM98,True,1,rfuptELfgLkJ,0.9907436089889227,0.19939436257585982,0.7913492464130628,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
801,conf/vldb/ChakrabartiDAR97,True,7,QyBDbs7EpmsJ,0.9907436248349316,0.955157582893418,0.0355860419415136,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
802,conf/vldb/VriesDBA99,True,1,3o-rUvRsdUwJ,0.9720788648565161,0.004424991032875564,0.9676538738236405,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
803,conf/vldb/MiloZ98,True,3,Nd7-CTB1lRgJ,0.9907436187405981,0.9438083979141355,0.04693522082646262,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
804,conf/vldb/BelloDDFNSWZ98,True,3,zrMFWOX1h2MJ,0.9561088800544616,0.18356947490691605,0.7725394051475456,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
805,journals/sigmod/SnodgrassGIMSU98,False,0,uPBlQ76s_g4J,0.5789006930059389,0.571548074901447,0.007352618104491948,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
806,journals/sigmod/RoantreeMH99,True,3,JJK6WGPyubgJ,0.9899983831915324,0.9228344938048015,0.0671638893867309,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
807,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,True,6,64iWa-ZiPRcJ,0.9449229915064752,0.6666186826710251,0.2783043088354501,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
808,conf/vldb/BasuFP00,False,0,uUbldUOqBF0J,0.0035302444888670272,0.0009517939793193263,0.002578450509547701,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
809,conf/sigmod/LiBCS00,True,1,4abl38Q9iH4J,0.9762121005076838,0.00299379859068659,0.9732183019169972,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
810,conf/vldb/Brin95,True,7,dXegp-RmzXEJ,0.9907436051185187,0.9016001475333562,0.08914345758516251,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
811,conf/sigmod/NazeriBO01,True,1,2E9I_lugGC4J,0.958540471406077,0.10811664870277829,0.8504238227032987,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
812,conf/vldb/CareyKRLABFLOPQRSSUVWY01,True,1,_pAcjtd1nbEJ,0.9473957373940372,0.0049330873028604295,0.9424626500911767,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
813,conf/sigmod/MotakisZ97,True,4,e8OIK3dEo6EJ,0.9043856302632419,0.8072598649229753,0.09712576534026662,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
814,journals/sigmod/DunhamH95a,True,3,CyzIFxmvc1cJ,0.9601113860490817,0.9210240143172023,0.03908737173187948,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
815,journals/tods/DattaVCK99,True,3,L_EKDuVUoIEJ,0.9826453925727556,0.5318210511046036,0.450824341468152,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
816,conf/sigmod/MerialdoAMMP00,True,1,Qq0WheHyVv8J,0.9897513733592253,0.0008582905911679845,0.9888930827680573,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
817,conf/vldb/HeMYW03,True,1,cBe5X4EKjIEJ,0.9817132093357962,0.9302305168391996,0.05148269249659665,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
818,conf/vldb/WeberSB98,True,5,6D0Qt6Sjp8cJ,0.9830734317482699,0.9576295930451955,0.02544383870307443,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
819,conf/sigmod/ChaudhuriDN01,True,2,qfohkpyTawoJ,0.991205382721266,0.9491174076761404,0.042087975045125625,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
820,journals/vldb/FernandezFLS00,True,1,uo79zyqUB10J,0.96823649282553,0.024048442761791283,0.9441880500637387,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
821,conf/vldb/JensenL01,True,1,yUDkYbmDTXIJ,0.9581952299862494,0.027145344197963384,0.9310498857882861,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
822,conf/sigmod/SelfridgeSW96,True,2,V2Wysmw3ti4J,0.9321007480111655,0.903701873080021,0.028398874931144458,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
823,journals/sigmod/DunhamH95,False,0,ShXp0F0h7Z4J,0.004083630467795131,0.0032324444063365496,0.0008511860614585816,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
824,conf/sigmod/ChangG99,True,4,8Yt1Mba9-wQJ,0.9880223041259691,0.9235094994746321,0.06451280465133702,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
825,journals/vldb/DiazJ97,True,1,RKAY1aZAeCoJ,0.9520214214621565,0.006395416760652313,0.9456260047015042,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
826,conf/sigmod/YangM97,True,5,xrTlYcyFKtwJ,0.9898518742831208,0.8566756382493383,0.13317623603378248,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
827,journals/vldb/FerrariAABC02,True,1,74D4YiDcxfcJ,0.9752036434156546,0.01730521319240259,0.9578984302232519,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
828,conf/vldb/ScheuermannSV96,True,5,kxebBNLKWl4J,0.9817132234427098,0.8061368972011593,0.1755763262415505,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
829,conf/vldb/MohanBWSZ00,True,1,zCY0pFken7wJ,0.9737223786029536,0.006340368493829722,0.967382010109124,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
830,journals/sigmod/Mackay99,True,2,tzUxfh8dD9sJ,0.9717716669774833,0.9372711291282081,0.034500537849275204,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
831,journals/tods/IoannidisR95,True,1,TJDMWbCXMtgJ,0.9785571579894703,0.0038997924379463008,0.974657365551524,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
832,journals/tods/BozkayaO99,True,2,CEKbSWc_C6UJ,0.9786254498694721,0.6627010863394922,0.3159243635299799,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
833,conf/vldb/KonopnickiS95,True,5,fAZ2KwztkLoJ,0.9651263785664888,0.9567154744753804,0.00841090409110834,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
834,journals/vldb/MaratheS02,True,1,z6JEYoArZmsJ,0.9668995086374029,0.0021911624143281863,0.9647083462230748,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
835,conf/sigmod/Mohan02,True,3,eyxIItge9MQJ,0.6260037674889631,0.3630036557161547,0.2630001117728084,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
836,journals/vldb/AgrawalHK03,True,1,NDKJPUgy_K4J,0.9827282845140687,0.2256648849669601,0.7570633995471086,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
837,conf/sigmod/FukudaMMT96a,True,3,WOCgxlV_LgoJ,0.9741790114814923,0.5191707334872528,0.4550082779942395,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
